seed,seed_set,mode,policy,completion_rule,shortfall_bps,completion_rate,terminal_penalty_bps,forced_terminal_cost_bps,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,route_share_A,route_share_B,wait_share
40059,fresh,DynamicDuopoly,dqn_completion_aware,standard,81.0543,0.993190,1.3620,0.0000,35.9092,6.4000,49.4603,-12.0773,0.3810,0.6190,0.6800
40060,fresh,DynamicDuopoly,dqn_completion_aware,standard,125.6817,0.988650,2.2700,0.0000,33.7474,6.0000,45.6904,37.9738,0.7335,0.2665,0.7000
40061,fresh,DynamicDuopoly,dqn_completion_aware,standard,95.0493,0.996935,0.6129,0.0000,33.3132,7.2000,41.9934,11.9298,0.4104,0.5896,0.6400
40062,fresh,DynamicDuopoly,dqn_completion_aware,standard,76.9702,0.996595,0.6810,0.0000,31.9555,6.8000,41.5177,-3.9841,0.3691,0.6309,0.6600
40063,fresh,DynamicDuopoly,dqn_completion_aware,standard,97.4505,0.993190,1.3620,0.0000,35.4962,6.4000,50.1967,3.9956,0.5830,0.4170,0.6800
40064,fresh,DynamicDuopoly,dqn_completion_aware,standard,98.9956,0.993190,1.3620,0.0000,35.7936,6.8000,46.9485,8.0915,0.5895,0.4105,0.6800
40065,fresh,DynamicDuopoly,dqn_completion_aware,standard,92.6031,0.986761,2.6478,0.0000,36.0930,6.8000,46.7405,0.3218,0.4654,0.5346,0.6600
40066,fresh,DynamicDuopoly,dqn_completion_aware,standard,68.3351,0.985290,2.9420,0.0000,37.9299,6.8000,48.7601,-28.0968,0.4367,0.5633,0.6800
40067,fresh,DynamicDuopoly,dqn_completion_aware,standard,145.0247,0.990920,1.8160,0.0000,35.3169,6.4000,46.5910,54.9008,0.5850,0.4150,0.7000
40068,fresh,DynamicDuopoly,dqn_completion_aware,standard,129.1677,0.981840,3.6321,0.0000,36.3724,6.0000,49.1598,34.0034,0.6524,0.3476,0.7200
40069,fresh,DynamicDuopoly,dqn_completion_aware,standard,89.0906,0.986548,2.6904,0.0000,37.4714,6.0000,53.0502,-10.1215,0.4517,0.5483,0.7400
40070,fresh,DynamicDuopoly,dqn_completion_aware,standard,77.2491,0.994552,1.0896,0.0000,38.3655,6.8000,52.3573,-21.3633,0.5745,0.4255,0.6800
40071,fresh,DynamicDuopoly,dqn_completion_aware,standard,91.6801,0.993190,1.3620,0.0000,36.0595,6.4000,49.7172,-1.8586,0.5835,0.4165,0.6800
40072,fresh,DynamicDuopoly,dqn_completion_aware,standard,92.3248,0.989785,2.0430,0.0000,36.9647,6.4000,49.6951,-2.7780,0.5524,0.4476,0.6800
40073,fresh,DynamicDuopoly,dqn_completion_aware,standard,116.9931,0.979822,4.0356,0.0000,33.7711,5.6000,46.4308,27.1556,0.6129,0.3871,0.7400
40074,fresh,DynamicDuopoly,dqn_completion_aware,standard,59.6205,0.997548,0.4903,0.0000,35.5653,7.6000,44.9604,-28.9955,0.3891,0.6109,0.6400
40075,fresh,DynamicDuopoly,dqn_completion_aware,standard,58.1526,0.994484,1.1032,0.0000,32.0383,7.2000,38.3620,-20.5510,0.3587,0.6413,0.6400
40076,fresh,DynamicDuopoly,dqn_completion_aware,standard,84.6071,0.993190,1.3620,0.0000,30.9233,6.4000,39.7367,6.1850,0.5761,0.4239,0.6800
40077,fresh,DynamicDuopoly,dqn_completion_aware,standard,84.9258,0.995914,0.8172,0.0000,32.7579,7.2000,39.4979,4.6528,0.4985,0.5015,0.6600
40078,fresh,DynamicDuopoly,dqn_completion_aware,standard,96.0874,0.994892,1.0215,0.0000,36.3406,6.8000,48.1925,3.7328,0.4060,0.5940,0.6600
40079,fresh,DynamicDuopoly,dqn_completion_aware,standard,113.4771,0.981840,3.6321,0.0000,32.1891,6.0000,40.8797,30.7762,0.6449,0.3551,0.7200
40080,fresh,DynamicDuopoly,dqn_completion_aware,standard,105.5251,0.996217,0.7567,0.0000,33.2451,6.8000,43.9083,20.8150,0.4098,0.5902,0.6800
40081,fresh,DynamicDuopoly,dqn_completion_aware,standard,125.5036,0.987389,2.5223,0.0000,28.9273,5.6000,38.9662,49.4878,0.8043,0.1957,0.7200
40082,fresh,DynamicDuopoly,dqn_completion_aware,standard,48.1081,0.996935,0.6129,0.0000,37.8104,7.2000,50.8704,-48.3857,0.4542,0.5458,0.6400
40083,fresh,DynamicDuopoly,dqn_completion_aware,standard,68.1132,0.993190,1.3620,0.0000,32.8012,6.4000,43.3530,-15.8029,0.3627,0.6373,0.6800
40084,fresh,DynamicDuopoly,dqn_completion_aware,standard,93.7491,0.995796,0.8408,0.0000,36.6117,6.4000,52.0498,-2.1532,0.5372,0.4628,0.7000
40085,fresh,DynamicDuopoly,dqn_completion_aware,standard,65.7036,0.993381,1.3239,0.0000,36.6080,7.2000,47.3756,-26.8039,0.4251,0.5749,0.6400
40086,fresh,DynamicDuopoly,dqn_completion_aware,standard,42.0062,0.995587,0.8826,0.0000,36.1835,7.6000,44.8256,-47.4855,0.5073,0.4927,0.6400
40087,fresh,DynamicDuopoly,dqn_completion_aware,standard,102.8868,0.991174,1.7652,0.0000,36.8800,7.2000,46.3355,10.7062,0.4910,0.5090,0.6600
40088,fresh,DynamicDuopoly,dqn_completion_aware,standard,120.8714,0.967311,6.5377,0.0000,34.6541,5.6000,49.0304,25.0491,0.6595,0.3405,0.7200
40089,fresh,DynamicDuopoly,dqn_completion_aware,standard,100.9386,0.963679,7.2641,0.0000,35.6933,5.6000,48.6917,3.6895,0.6458,0.3542,0.7400
40090,fresh,DynamicDuopoly,dqn_completion_aware,standard,62.5696,0.998276,0.3448,0.0000,35.9592,8.0000,44.6678,-26.4022,0.2773,0.7227,0.6000
40091,fresh,DynamicDuopoly,dqn_completion_aware,standard,86.8629,0.995097,0.9807,0.0000,35.6967,7.2000,45.3053,-2.3197,0.5033,0.4967,0.6600
40092,fresh,DynamicDuopoly,dqn_completion_aware,standard,100.8618,0.992645,1.4710,0.0000,31.9391,7.2000,36.5935,23.6582,0.5359,0.4641,0.6600
40093,fresh,DynamicDuopoly,dqn_completion_aware,standard,130.9344,0.991592,1.6815,0.0000,32.3361,6.0000,43.9389,46.9778,0.8277,0.1723,0.7200
40094,fresh,DynamicDuopoly,dqn_completion_aware,standard,41.0896,0.993381,1.3239,0.0000,38.5846,7.6000,48.5726,-54.9916,0.3306,0.6694,0.6400
40095,fresh,DynamicDuopoly,dqn_completion_aware,standard,81.4912,0.994484,1.1032,0.0000,35.4999,7.2000,44.6634,-6.9752,0.3995,0.6005,0.6400
40096,fresh,DynamicDuopoly,dqn_completion_aware,standard,141.7062,0.963679,7.2641,0.0000,35.7359,5.6000,48.7960,44.3102,0.7071,0.2929,0.7400
40097,fresh,DynamicDuopoly,dqn_completion_aware,standard,82.1305,0.994484,1.1032,0.0000,37.1651,7.2000,47.8999,-11.2378,0.2853,0.7147,0.6400
40098,fresh,DynamicDuopoly,dqn_completion_aware,standard,80.8284,0.996935,0.6129,0.0000,35.1771,7.2000,45.6658,-7.8274,0.3593,0.6407,0.6400
40099,fresh,DynamicDuopoly,dqn_completion_aware,standard,70.8482,0.994552,1.0896,0.0000,37.3602,6.8000,50.3568,-24.7584,0.4533,0.5467,0.6800
40100,fresh,DynamicDuopoly,dqn_completion_aware,standard,87.4851,0.995271,0.9459,0.0000,36.0635,6.4000,50.8979,-6.8221,0.5671,0.4329,0.6800
40101,fresh,DynamicDuopoly,dqn_completion_aware,standard,107.1915,0.986380,2.7241,0.0000,35.3161,6.0000,49.3608,13.7905,0.8050,0.1950,0.7000
40102,fresh,DynamicDuopoly,dqn_completion_aware,standard,77.8127,0.996323,0.7355,0.0000,37.2116,7.6000,46.8093,-14.5437,0.3938,0.6062,0.6400
40103,fresh,DynamicDuopoly,dqn_completion_aware,standard,105.4223,0.987389,2.5223,0.0000,34.5833,5.6000,50.1130,12.6038,0.5430,0.4570,0.7200
40104,fresh,DynamicDuopoly,dqn_completion_aware,standard,72.4387,0.981840,3.6321,0.0000,38.6739,6.0000,54.4173,-30.2846,0.6633,0.3367,0.7200
40105,fresh,DynamicDuopoly,dqn_completion_aware,standard,106.0857,0.981840,3.6321,0.0000,35.6098,6.0000,47.6235,13.2203,0.4040,0.5960,0.7200
40106,fresh,DynamicDuopoly,dqn_completion_aware,standard,84.3058,0.994484,1.1032,0.0000,35.7446,7.6000,43.1884,-3.3305,0.5998,0.4002,0.6400
40107,fresh,DynamicDuopoly,dqn_completion_aware,standard,60.5124,0.992645,1.4710,0.0000,37.5980,7.2000,47.7826,-33.5392,0.4341,0.5659,0.6600
40108,fresh,DynamicDuopoly,dqn_completion_aware,standard,77.9178,0.996595,0.6810,0.0000,33.7165,6.8000,44.9815,-8.2612,0.4214,0.5786,0.6600
40109,fresh,DynamicDuopoly,dqn_completion_aware,standard,53.7012,0.995097,0.9807,0.0000,39.4010,7.2000,52.5320,-46.4125,0.5294,0.4706,0.6600
40110,fresh,DynamicDuopoly,dqn_completion_aware,standard,53.0882,0.998774,0.2452,0.0000,36.8629,8.0000,47.4219,-39.4419,0.4510,0.5490,0.6200
40111,fresh,DynamicDuopoly,dqn_completion_aware,standard,78.1898,0.995914,0.8172,0.0000,38.3391,7.2000,50.4643,-18.6308,0.3378,0.6622,0.6600
40112,fresh,DynamicDuopoly,dqn_completion_aware,standard,141.1957,0.991828,1.6344,0.0000,33.9057,6.8000,41.9137,56.9418,0.5340,0.4660,0.6800
40113,fresh,DynamicDuopoly,dqn_completion_aware,standard,123.5701,0.969733,6.0534,0.0000,36.2359,5.2000,54.0087,22.0720,0.8350,0.1650,0.7400
40114,fresh,DynamicDuopoly,dqn_completion_aware,standard,117.1807,0.987893,2.4214,0.0000,35.4641,6.0000,49.2618,24.0334,0.4742,0.5258,0.7200
40115,fresh,DynamicDuopoly,dqn_completion_aware,standard,93.7049,0.987742,2.4516,0.0000,36.3216,6.4000,48.3402,0.1914,0.6150,0.3850,0.6800
40116,fresh,DynamicDuopoly,dqn_completion_aware,standard,135.8973,0.991592,1.6815,0.0000,32.4214,5.6000,49.7793,46.4151,0.7071,0.2929,0.7200
40117,fresh,DynamicDuopoly,dqn_completion_aware,standard,99.1951,0.991828,1.6344,0.0000,35.7637,6.4000,49.9688,5.4281,0.5088,0.4912,0.6800
40118,fresh,DynamicDuopoly,dqn_completion_aware,standard,92.0799,0.995914,0.8172,0.0000,34.3255,7.6000,41.5009,7.8362,0.3624,0.6376,0.6600
40119,fresh,DynamicDuopoly,dqn_completion_aware,standard,99.6392,0.993190,1.3620,0.0000,36.2369,6.4000,50.1288,5.5115,0.4923,0.5077,0.6800
40120,fresh,DynamicDuopoly,dqn_completion_aware,standard,91.5743,0.995460,0.9080,0.0000,29.6470,7.2000,33.7942,20.0251,0.4790,0.5210,0.6800
40121,fresh,DynamicDuopoly,dqn_completion_aware,standard,39.5973,0.999387,0.1226,0.0000,33.4104,8.8000,39.0878,-41.8235,0.4868,0.5132,0.6000
40122,fresh,DynamicDuopoly,dqn_completion_aware,standard,123.8673,0.995796,0.8408,0.0000,33.0015,6.8000,43.8333,39.3917,0.5367,0.4633,0.7000
40123,fresh,DynamicDuopoly,dqn_completion_aware,standard,113.8867,0.983656,3.2689,0.0000,37.7191,6.4000,49.8635,16.6352,0.6210,0.3790,0.7000
40124,fresh,DynamicDuopoly,dqn_completion_aware,standard,92.0121,0.985290,2.9420,0.0000,33.4422,6.8000,39.9991,8.8288,0.5681,0.4319,0.6800
40125,fresh,DynamicDuopoly,dqn_completion_aware,standard,85.3574,0.996323,0.7355,0.0000,33.3478,7.2000,42.6949,1.3791,0.3373,0.6627,0.6400
40126,fresh,DynamicDuopoly,dqn_completion_aware,standard,41.4484,0.997957,0.4086,0.0000,35.2893,7.6000,45.0357,-46.8851,0.3237,0.6763,0.6400
40127,fresh,DynamicDuopoly,dqn_completion_aware,standard,120.9972,0.979822,4.0356,0.0000,35.0482,5.6000,48.9231,27.3902,0.7543,0.2457,0.7400
40128,fresh,DynamicDuopoly,dqn_completion_aware,standard,131.2152,0.973096,5.3808,0.0000,36.0574,5.2000,53.9517,30.6253,0.6575,0.3425,0.7600
40129,fresh,DynamicDuopoly,dqn_completion_aware,standard,90.1592,0.981840,3.6321,0.0000,38.8328,6.0000,54.0097,-12.3154,0.5699,0.4301,0.7200
40130,fresh,DynamicDuopoly,dqn_completion_aware,standard,109.1090,0.991828,1.6344,0.0000,35.1522,6.4000,48.7575,17.1648,0.3536,0.6464,0.6800
40131,fresh,DynamicDuopoly,dqn_completion_aware,standard,93.8966,0.993190,1.3620,0.0000,35.5272,6.4000,48.6855,1.9218,0.4626,0.5374,0.6800
40132,fresh,DynamicDuopoly,dqn_completion_aware,standard,101.1212,0.987742,2.4516,0.0000,36.5098,6.4000,48.7417,7.0181,0.7237,0.2763,0.6800
40133,fresh,DynamicDuopoly,dqn_completion_aware,standard,114.0976,0.987389,2.5223,0.0000,30.9311,5.6000,42.8744,32.1698,0.5186,0.4814,0.7200
40134,fresh,DynamicDuopoly,dqn_completion_aware,standard,84.1036,0.995914,0.8172,0.0000,36.5262,7.2000,46.8925,-7.3323,0.4912,0.5088,0.6600
40135,fresh,DynamicDuopoly,dqn_completion_aware,standard,105.0045,0.987742,2.4516,0.0000,35.3274,6.4000,46.4679,14.3575,0.5679,0.4321,0.6800
40136,fresh,DynamicDuopoly,dqn_completion_aware,standard,137.4630,0.996217,0.7567,0.0000,30.2160,6.8000,37.0441,62.6463,0.5799,0.4201,0.6800
40137,fresh,DynamicDuopoly,dqn_completion_aware,standard,70.6328,0.993871,1.2258,0.0000,34.8153,6.8000,45.1509,-17.3592,0.4845,0.5155,0.6600
40138,fresh,DynamicDuopoly,dqn_completion_aware,standard,56.5904,0.996028,0.7943,0.0000,36.0096,8.0000,43.3101,-31.5237,0.4131,0.5869,0.6200
40139,fresh,DynamicDuopoly,dqn_completion_aware,standard,103.7557,0.989104,2.1792,0.0000,38.6518,6.8000,51.2746,4.8501,0.5496,0.4504,0.7000
40140,fresh,DynamicDuopoly,dqn_completion_aware,standard,106.3862,0.993190,1.3620,0.0000,32.9493,6.4000,43.5760,22.0989,0.4626,0.5374,0.6800
40141,fresh,DynamicDuopoly,dqn_completion_aware,standard,43.8555,0.999069,0.1862,0.0000,36.9036,8.8000,44.8437,-46.8780,0.3693,0.6307,0.5600
40142,fresh,DynamicDuopoly,dqn_completion_aware,standard,167.9161,0.981840,3.6321,0.0000,35.7413,6.0000,47.8391,74.7037,0.6524,0.3476,0.7200
40143,fresh,DynamicDuopoly,dqn_completion_aware,standard,37.0212,0.999880,0.0239,0.0000,34.9626,9.2000,44.1996,-51.3649,0.3367,0.6633,0.5400
40144,fresh,DynamicDuopoly,dqn_completion_aware,standard,45.0948,0.999948,0.0103,0.0000,34.9048,10.0000,43.7417,-43.5620,0.4128,0.5872,0.5000
40145,fresh,DynamicDuopoly,dqn_completion_aware,standard,130.5372,0.992433,1.5134,0.0000,28.8756,6.4000,34.5587,59.1895,0.5910,0.4090,0.7000
40146,fresh,DynamicDuopoly,dqn_completion_aware,standard,167.1822,0.990920,1.8160,0.0000,35.1966,6.4000,46.2240,77.5456,0.6006,0.3994,0.7000
40147,fresh,DynamicDuopoly,dqn_completion_aware,standard,94.2365,0.981840,3.6321,0.0000,35.9010,6.0000,48.2398,0.4637,0.4865,0.5135,0.7200
40148,fresh,DynamicDuopoly,dqn_completion_aware,standard,112.3775,0.987742,2.4516,0.0000,36.6186,6.4000,48.9860,17.9213,0.7552,0.2448,0.6800
40149,fresh,DynamicDuopoly,dqn_completion_aware,standard,64.5682,0.995460,0.9080,0.0000,35.8405,6.8000,50.0414,-29.0218,0.4506,0.5494,0.6800
40150,fresh,DynamicDuopoly,dqn_completion_aware,standard,58.4863,0.997794,0.4413,0.0000,38.3689,8.0000,48.9710,-37.2949,0.3269,0.6731,0.6200
40151,fresh,DynamicDuopoly,dqn_completion_aware,standard,57.3478,0.991828,1.6344,0.0000,36.9702,6.8000,48.0794,-36.1362,0.5494,0.4506,0.6800
40152,fresh,DynamicDuopoly,dqn_completion_aware,standard,125.0334,0.995329,0.9342,0.0000,33.4421,6.4000,47.4274,36.8298,0.3849,0.6151,0.7200
40153,fresh,DynamicDuopoly,dqn_completion_aware,standard,35.8838,0.999425,0.1149,0.0000,35.0090,8.4000,43.6548,-51.2949,0.4636,0.5364,0.5800
40154,fresh,DynamicDuopoly,dqn_completion_aware,standard,110.7532,0.986380,2.7241,0.0000,33.2160,6.0000,44.5608,24.2524,0.6537,0.3463,0.7000
40155,fresh,DynamicDuopoly,dqn_completion_aware,standard,51.0152,0.999310,0.1379,0.0000,35.0759,8.8000,41.7008,-34.6994,0.5477,0.4523,0.5800
40156,fresh,DynamicDuopoly,dqn_completion_aware,standard,41.6583,0.999793,0.0414,0.0000,36.4820,9.6000,44.0786,-48.5437,0.4359,0.5641,0.5400
40157,fresh,DynamicDuopoly,dqn_completion_aware,standard,42.7831,0.997518,0.4965,0.0000,37.1456,8.0000,46.7913,-49.6503,0.4046,0.5954,0.6000
40158,fresh,DynamicDuopoly,dqn_completion_aware,standard,75.5076,0.996935,0.6129,0.0000,33.7345,7.2000,42.8566,-8.8964,0.3856,0.6144,0.6400
40159,fresh,DynamicDuopoly,dqn_completion_aware,standard,89.3101,0.990193,1.9613,0.0000,36.9865,6.8000,48.1291,-4.5669,0.4661,0.5339,0.6800
40160,fresh,DynamicDuopoly,dqn_completion_aware,standard,162.0273,0.990658,1.8683,0.0000,31.2155,5.6000,44.6399,78.7037,0.7925,0.2075,0.7400
40161,fresh,DynamicDuopoly,dqn_completion_aware,standard,54.7238,0.993381,1.3239,0.0000,38.4234,7.2000,50.9808,-43.2043,0.6082,0.3918,0.6400
40162,fresh,DynamicDuopoly,dqn_completion_aware,standard,76.8644,0.990193,1.9613,0.0000,38.5045,6.8000,51.0599,-21.4612,0.3999,0.6001,0.6800
40163,fresh,DynamicDuopoly,dqn_completion_aware,standard,86.2721,0.993190,1.3620,0.0000,36.8230,6.8000,49.8242,-8.5371,0.6015,0.3985,0.6800
40164,fresh,DynamicDuopoly,dqn_completion_aware,standard,118.2888,0.996847,0.6306,0.0000,28.5756,6.8000,35.1522,47.1305,0.6730,0.3270,0.6800
40165,fresh,DynamicDuopoly,dqn_completion_aware,standard,89.2586,0.994552,1.0896,0.0000,36.1221,7.2000,46.0274,-1.1805,0.3958,0.6042,0.6800
40166,fresh,DynamicDuopoly,dqn_completion_aware,standard,98.4075,0.993871,1.2258,0.0000,38.1126,7.2000,49.1640,2.7050,0.3282,0.6718,0.6600
40167,fresh,DynamicDuopoly,dqn_completion_aware,standard,55.2944,0.997518,0.4965,0.0000,33.9219,8.4000,38.5349,-26.0589,0.3214,0.6786,0.6000
40168,fresh,DynamicDuopoly,dqn_completion_aware,standard,74.0523,0.993381,1.3239,0.0000,36.5876,7.2000,47.3919,-18.4510,0.3861,0.6139,0.6400
40169,fresh,DynamicDuopoly,dqn_completion_aware,standard,109.4111,0.988323,2.3354,0.0000,35.0132,5.2000,55.7412,11.1212,0.5985,0.4015,0.7400
40170,fresh,DynamicDuopoly,dqn_completion_aware,standard,54.2617,0.996690,0.6619,0.0000,41.7974,7.6000,57.3396,-53.1372,0.5610,0.4390,0.6200
40171,fresh,DynamicDuopoly,dqn_completion_aware,standard,104.1983,0.989785,2.0430,0.0000,35.6055,6.4000,47.7511,12.3986,0.7851,0.2149,0.6800
40172,fresh,DynamicDuopoly,dqn_completion_aware,standard,105.8376,0.990193,1.9613,0.0000,32.0008,6.8000,38.2639,26.8116,0.5819,0.4181,0.6800
40173,fresh,DynamicDuopoly,dqn_completion_aware,standard,43.3018,0.999914,0.0172,0.0000,34.7293,9.6000,42.9368,-43.9815,0.3698,0.6302,0.5200
40174,fresh,DynamicDuopoly,dqn_completion_aware,standard,145.7982,0.984866,3.0267,0.0000,31.8771,5.6000,44.6226,60.6719,0.7156,0.2844,0.7200
40175,fresh,DynamicDuopoly,dqn_completion_aware,standard,70.7365,0.996323,0.7355,0.0000,35.2451,7.6000,44.0009,-16.8449,0.5051,0.4949,0.6400
40176,fresh,DynamicDuopoly,dqn_completion_aware,standard,161.2668,0.981840,3.6321,0.0000,33.7258,6.0000,43.9513,73.9576,0.7192,0.2808,0.7200
40177,fresh,DynamicDuopoly,dqn_completion_aware,standard,112.1368,0.975786,4.8428,0.0000,36.5725,5.6000,52.0236,13.0980,0.4677,0.5323,0.7400
40178,fresh,DynamicDuopoly,dqn_completion_aware,standard,113.3316,0.988650,2.2700,0.0000,33.3928,6.0000,44.9825,26.6864,0.7293,0.2707,0.7000
40179,fresh,DynamicDuopoly,dqn_completion_aware,standard,128.7215,0.989911,2.0178,0.0000,28.5511,6.0000,35.5915,56.5610,0.5051,0.4949,0.7200
40180,fresh,DynamicDuopoly,dqn_completion_aware,standard,67.5397,0.996028,0.7943,0.0000,36.3386,8.0000,43.9313,-21.5245,0.4450,0.5550,0.6200
40181,fresh,DynamicDuopoly,dqn_completion_aware,standard,111.5016,0.990920,1.8160,0.0000,33.2391,6.0000,47.9276,22.5188,0.4537,0.5463,0.7000
40182,fresh,DynamicDuopoly,dqn_completion_aware,standard,99.8732,0.995796,0.8408,0.0000,28.7383,6.4000,36.5779,27.3162,0.7524,0.2476,0.7000
40183,fresh,DynamicDuopoly,dqn_completion_aware,standard,65.8044,0.993381,1.3239,0.0000,36.7573,7.2000,47.7458,-27.2226,0.5699,0.4301,0.6400
40184,fresh,DynamicDuopoly,dqn_completion_aware,standard,77.1260,0.985290,2.9420,0.0000,37.0415,6.8000,47.0506,-16.7081,0.5107,0.4893,0.6800
40185,fresh,DynamicDuopoly,dqn_completion_aware,standard,86.3843,0.993190,1.3620,0.0000,32.2610,6.4000,42.2856,4.0757,0.2797,0.7203,0.6800
40186,fresh,DynamicDuopoly,dqn_completion_aware,standard,87.1153,0.996217,0.7567,0.0000,36.4981,6.8000,50.3214,-7.2608,0.6070,0.3930,0.6800
40187,fresh,DynamicDuopoly,dqn_completion_aware,standard,37.2023,0.997242,0.5516,0.0000,36.3504,7.6000,46.3172,-53.6169,0.3115,0.6885,0.6200
40188,fresh,DynamicDuopoly,dqn_completion_aware,standard,84.1205,0.993190,1.3620,0.0000,35.2862,6.4000,50.8582,-9.7859,0.4359,0.5641,0.6800
40189,fresh,DynamicDuopoly,dqn_completion_aware,standard,86.0440,0.990920,1.8160,0.0000,35.7441,6.4000,48.1978,-6.1139,0.4211,0.5789,0.7000
40190,fresh,DynamicDuopoly,dqn_completion_aware,standard,69.2825,0.999291,0.1419,0.0000,31.4742,8.0000,38.8044,-9.1379,0.4782,0.5218,0.6200
40191,fresh,DynamicDuopoly,dqn_completion_aware,standard,59.7480,0.994892,1.0215,0.0000,33.9849,6.8000,43.6042,-25.6626,0.3500,0.6500,0.6600
40192,fresh,DynamicDuopoly,dqn_completion_aware,standard,56.5314,0.995460,0.9080,0.0000,38.8159,6.8000,53.9700,-43.9625,0.4331,0.5669,0.6800
40193,fresh,DynamicDuopoly,dqn_completion_aware,standard,107.8772,0.991828,1.6344,0.0000,34.7726,6.8000,43.6597,21.0104,0.5012,0.4988,0.6800
40194,fresh,DynamicDuopoly,dqn_completion_aware,standard,110.1748,0.989911,2.0178,0.0000,32.6561,6.0000,43.6957,25.8053,0.7298,0.2702,0.7200
40195,fresh,DynamicDuopoly,dqn_completion_aware,standard,69.6955,0.995460,0.9080,0.0000,38.2721,6.8000,52.1514,-28.4360,0.4341,0.5659,0.6800
40196,fresh,DynamicDuopoly,dqn_completion_aware,standard,129.0437,0.998739,0.2522,0.0000,26.6596,6.8000,37.9925,57.3394,0.2632,0.7368,0.6600
40197,fresh,DynamicDuopoly,dqn_completion_aware,standard,118.6257,0.972759,5.4481,0.0000,35.3607,5.6000,49.3813,22.8356,0.6405,0.3595,0.7200
40198,fresh,DynamicDuopoly,dqn_completion_aware,standard,133.7313,0.966370,6.7261,0.0000,34.0716,4.8000,53.1328,35.0008,0.8160,0.1840,0.7600
40199,fresh,DynamicDuopoly,dqn_completion_aware,standard,109.5651,0.993190,1.3620,0.0000,34.1805,6.8000,43.7582,23.4644,0.6555,0.3445,0.6800
40200,fresh,DynamicDuopoly,dqn_completion_aware,standard,111.6731,0.990193,1.9613,0.0000,37.2732,6.8000,48.5997,17.0389,0.5157,0.4843,0.6800
40201,fresh,DynamicDuopoly,dqn_completion_aware,standard,135.5262,0.994325,1.1350,0.0000,28.3785,6.4000,34.7425,64.8703,0.6060,0.3940,0.6800
40202,fresh,DynamicDuopoly,dqn_completion_aware,standard,112.0122,0.987742,2.4516,0.0000,31.5116,6.4000,38.9244,32.7245,0.6641,0.3359,0.6800
40203,fresh,DynamicDuopoly,dqn_completion_aware,standard,96.3333,0.991828,1.6344,0.0000,37.5881,6.8000,49.2174,1.0934,0.5012,0.4988,0.6800
40204,fresh,DynamicDuopoly,dqn_completion_aware,standard,27.8148,0.998759,0.2482,0.0000,35.6798,8.4000,43.4766,-59.9898,0.4346,0.5654,0.5800
40205,fresh,DynamicDuopoly,dqn_completion_aware,standard,91.7789,0.995460,0.9080,0.0000,37.5573,6.8000,51.4748,-4.9612,0.3591,0.6409,0.6800
40206,fresh,DynamicDuopoly,dqn_completion_aware,standard,105.4098,0.993190,1.3620,0.0000,32.2855,6.4000,42.4223,22.9400,0.4786,0.5214,0.6800
40207,fresh,DynamicDuopoly,dqn_completion_aware,standard,102.1050,0.993871,1.2258,0.0000,33.6379,6.8000,42.7865,17.6548,0.4652,0.5348,0.6600
40208,fresh,DynamicDuopoly,dqn_completion_aware,standard,44.4713,0.992057,1.5887,0.0000,36.7108,7.6000,44.8827,-46.3109,0.4296,0.5704,0.6400
40209,fresh,DynamicDuopoly,dqn_completion_aware,standard,95.2109,0.990193,1.9613,0.0000,37.3845,6.8000,48.8171,0.2480,0.5553,0.4447,0.6800
40210,fresh,DynamicDuopoly,dqn_completion_aware,standard,78.4569,0.986761,2.6478,0.0000,33.7469,6.8000,42.1489,-6.8866,0.4654,0.5346,0.6600
40211,fresh,DynamicDuopoly,dqn_completion_aware,standard,118.6566,0.991592,1.6815,0.0000,31.5179,6.0000,42.2733,37.1839,0.4910,0.5090,0.7200
40212,fresh,DynamicDuopoly,dqn_completion_aware,standard,43.7636,0.998085,0.3831,0.0000,35.0092,7.6000,45.0762,-44.3049,0.3307,0.6693,0.6200
40213,fresh,DynamicDuopoly,dqn_completion_aware,standard,94.2269,0.992645,1.4710,0.0000,37.5582,6.8000,51.1864,-2.7887,0.3371,0.6629,0.6600
40214,fresh,DynamicDuopoly,dqn_completion_aware,standard,72.7327,0.998085,0.3831,0.0000,33.9264,7.6000,42.2421,-11.4189,0.4416,0.5584,0.6200
40215,fresh,DynamicDuopoly,dqn_completion_aware,standard,57.5649,0.996028,0.7943,0.0000,38.2465,7.6000,51.7421,-40.8181,0.4018,0.5982,0.6200
